Id,Date,StepTotal,TotalIntensity,AverageIntensity,Calories
1624580081,2016-04-22 16:00:00,102,4,0.066667,55
1624580081,2016-04-22 17:00:00,58,5,0.083333,57
1624580081,2016-04-22 18:00:00,9,1,0.016667,51
1624580081,2016-04-22 19:00:00,345,32,0.533333,96
1624580081,2016-04-22 20:00:00,671,31,0.516667,91
1624580081,2016-04-22 21:00:00,430,20,0.333333,76
1624580081,2016-04-22 22:00:00,1013,28,0.466667,88
1624580081,2016-04-22 23:00:00,466,19,0.316667,76
1624580081,2016-04-23 00:00:00,218,9,0.15,68
1624580081,2016-04-23 01:00:00,16,4,0.066667,55
1624580081,2016-04-23 02:00:00,0,0,0.0,50
1624580081,2016-04-23 03:00:00,0,0,0.0,50
1624580081,2016-04-23 04:00:00,0,0,0.0,50
1624580081,2016-04-23 05:00:00,0,0,0.0,50
1624580081,2016-04-23 06:00:00,0,0,0.0,50
1624580081,2016-04-23 07:00:00,0,0,0.0,50
1624580081,2016-04-23 08:00:00,0,1,0.016667,51
1624580081,2016-04-23 09:00:00,150,9,0.15,63
1624580081,2016-04-23 10:00:00,722,17,0.283333,80
1624580081,2016-04-23 11:00:00,0,0,0.0,50
1624580081,2016-04-23 12:00:00,97,4,0.066667,58
1624580081,2016-04-23 13:00:00,39,1,0.016667,52
1624580081,2016-04-23 14:00:00,221,8,0.133333,64
1624580081,2016-04-23 15:00:00,0,2,0.033333,52
1624580081,2016-04-23 16:00:00,350,17,0.283333,77
1624580081,2016-04-23 17:00:00,8,2,0.033333,53
1624580081,2016-04-23 18:00:00,74,7,0.116667,60
